"","unique_id","report.","date","year","month","overall_type","category","type","type_desc","offense","i.ward","a.ward","a.city","a.county","a.state","a.race","a.gender","a.age","age_range","initiated"
"886",886,17000029,2017-01-02,"2017","01","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",31,"30-39","Public"
"887",887,16067063,2016-12-30,"2016","12","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Woman",19,"18-29","Public"
"888",888,16065332,2016-12-23,"2016","12","Crime","Part II - Vice","CA","Arrest","CDS: Prescription","Ward 6","OOC","Washington","DC","DC","Black","Woman",33,"30-39","Public"
"889",889,16065332,2016-12-23,"2016","12","Crime","Part II - Vice","CA","Arrest","CDS: Prescription","Ward 6","OOC","Washington","DC","DC","Black","Man",29,"18-29","Public"
"890",890,16045462,2016-12-22,"2016","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",53,"50-59","Public"
"891",891,16059769,2016-12-21,"2016","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Washington","DC","DC","Black","Man",33,"30-39","Officer"
"892",892,16061913,2016-12-21,"2016","12","Crime","Part II - Property","CA","Arrest","Fraud","Ward 6","OOC","District Heights","Prince George's","MD","Black","Man",22,"18-29","Public"
"893",893,16064914,2016-12-18,"2016","12","Crime","Miscellaneous","APP","Application for charges","All Other - Criminal","Ward 6","OOC","Washington","DC","DC","Black","Woman",36,"30-39","Public"
"894",894,16064590,2016-12-16,"2016","12","Crime","Part I - Property","CA","Arrest","Larceny","Ward 6","OOC","Alexandria","VA","VA","White","Woman",35,"30-39","Public"
"895",895,16064146,2016-12-14,"2016","12","Crime","Part I - Property","CA","Arrest","Larceny","Ward 1","OOC","Gaithersburg","Montgomery","MD","White","Man",42,"40-49","Public"
"896",896,16064146,2016-12-14,"2016","12","Crime","Part I - Property","CA","Arrest","Larceny","Ward 1","OOC","Culpeper","VA","VA","White","Woman",54,"50-59","Public"
"897",897,16063685,2016-12-12,"2016","12","Crime","Part II - Nuisance","CRC","Criminal citation","Trespassing","Ward 5","OOC","Hyattsville","Prince George's","MD","Black","Man",32,"30-39","Public"
"898",898,16063691,2016-12-12,"2016","12","Crime","Part II - Property","APP","Application for charges","Vandalism","Ward 1","OOC","Hyattsville","Prince George's","MD","Black","Man",23,"18-29","Public"
"899",899,16063631,2016-12-11,"2016","12","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",25,"18-29","Public"
"900",900,16062349,2016-12-05,"2016","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Man",24,"18-29","Public"
"901",901,16061837,2016-12-03,"2016","12","Crime","Part I - Property","JVA","Juvenile arrest","Motor Vehicle Theft","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",17,"10-17","Public"
"902",902,16061837,2016-12-03,"2016","12","Crime","Part I - Property","JVA","Juvenile arrest","Motor Vehicle Theft","Ward 6","OOC","Laurel","Prince George's","MD","Hispanic","Man",17,"10-17","Public"
"903",903,16061837,2016-12-03,"2016","12","Crime","Part I - Property","JVA","Juvenile arrest","Motor Vehicle Theft","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",16,"10-17","Public"
"904",904,16061397,2016-11-30,"2016","11","Crime","Part II - Safety","CA","Arrest","Peace/Protection Order","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",27,"18-29","Public"
"905",905,16057009,2016-11-29,"2016","11","Crime","Part II - Vice","CA","Arrest","CDS: Felony Marijuana","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",28,"18-29","Detail"
"906",906,16060331,2016-11-24,"2016","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Washington","DC","DC","White","Man",52,"50-59","Public"
"907",907,16059896,2016-11-21,"2016","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",42,"40-49","Self"
"908",908,16059060,2016-11-16,"2016","11","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 5","OOC","Washington","DC","DC","Black","Man",20,"18-29","Public"
"909",909,16057980,2016-11-15,"2016","11","Crime","Part II - Property","CA","Arrest","Fraud","Ward 6","OOC","Gaithersburg","Montgomery","MD","Black","Man",33,"30-39","Public"
"910",910,16057530,2016-11-12,"2016","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Black","Man",33,"30-39","Self"
"911",911,16058336,2016-11-12,"2016","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Upper Marlboro","Prince George's","MD","Black","Man",55,"50-59","Public"
"912",912,16058355,2016-11-12,"2016","11","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",45,"40-49","Officer"
"913",913,16058094,2016-11-11,"2016","11","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Washington","DC","DC","Black","Man",32,"30-39","Officer"
"914",914,16057697,2016-11-09,"2016","11","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 5","UNK","UNK","UNK","UNK","Black","Man",30,"30-39","Public"
"915",915,16055398,2016-11-08,"2016","11","Crime","Part I - Violent","APP","Application for charges","Rape","Ward 4","Ward 4","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",35,"30-39","Public"
"916",916,16057037,2016-11-06,"2016","11","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",33,"30-39","Officer"
"917",917,16057037,2016-11-06,"2016","11","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",36,"30-39","Officer"
"918",918,16056378,2016-11-02,"2016","11","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 1","OOC","Washington","DC","DC","Black","Man",57,"50-59","Officer"
"919",919,16056510,2016-11-02,"2016","11","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",21,"18-29","Public"
"920",920,16056073,2016-11-01,"2016","11","Crime","Part II - Safety","APP","Application for charges","Peace/Protection Order","Ward 2","OOC","Silver Spring","Montgomery","MD","White","Man",34,"30-39","Public"
"921",921,16055994,2016-10-31,"2016","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 3","OOC","Greenbelt","Prince George's","MD","Hispanic","Man",42,"40-49","Public"
"922",922,16055586,2016-10-29,"2016","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Oxon Hill","Prince George's","MD","Black","Woman",32,"30-39","Self"
"923",923,16054954,2016-10-28,"2016","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Fairfax","VA","VA","Black","Woman",28,"18-29","Public"
"924",924,16055404,2016-10-28,"2016","10","Crime","Part II - Violent","CA","Arrest","Assault","Ward 5","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",25,"18-29","Public"
"925",925,16051626,2016-10-25,"2016","10","Crime","Part I - Violent","CA","Arrest","Robbery","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",27,"18-29","Public"
"926",926,16054804,2016-10-25,"2016","10","Crime","Part II - Vice","JVA","Juvenile arrest","CDS: Marijuana","Ward 3","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",16,"10-17","Public"
"927",927,16054621,2016-10-23,"2016","10","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",30,"30-39","Public"
"928",928,16054206,2016-10-21,"2016","10","Crime","Part II - Safety","CA","Arrest","Peace/Protection Order","Ward 6","UNK","UNK","UNK","UNK","Black","Man",40,"40-49","Public"
"929",929,16054232,2016-10-21,"2016","10","Crime","Part II - Property","APP","Application for charges","Vandalism","Ward 6","OOC","Suitland","Prince George's","MD","Black","Man",32,"30-39","Public"
"930",930,16041234,2016-10-18,"2016","10","Crime","Part I - Property","APP","Application for charges","Larceny","Ward 6","OOC","Washington","DC","DC","Black","Woman",61,"60-69","Public"
"931",931,16052993,2016-10-15,"2016","10","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 5","OOC","Laurel","Prince George's","MD","Hispanic","Man",26,"18-29","Public"
"932",932,16051582,2016-10-14,"2016","10","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",38,"30-39","Officer"
"933",933,16052451,2016-10-12,"2016","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Silver Spring","Montgomery","MD","Hispanic","Woman",33,"30-39","Self"
"934",934,16052106,2016-10-10,"2016","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Clarksburg","Montgomery","MD","Black","Man",22,"18-29","Self"
"935",935,16051858,2016-10-09,"2016","10","Crime","Part I - Property","CA","Arrest","Motor Vehicle Theft","Ward 1","OOC","Washington","DC","DC","Black","Man",26,"18-29","Public"
"936",936,16050879,2016-10-04,"2016","10","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Upper Marlboro","Prince George's","MD","Black","Man",55,"50-59","Public"
"937",937,16050735,2016-10-03,"2016","10","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",30,"30-39","Officer"
"938",938,16050400,2016-10-01,"2016","10","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",55,"50-59","Public"
"939",939,16050357,2016-09-30,"2016","09","Crime","Part I - Violent","JVA","Juvenile arrest","Robbery","Ward 1","OOC","Washington","DC","DC","Black","Man",15,"10-17","Public"
"940",940,16050357,2016-09-30,"2016","09","Crime","Part I - Violent","JVA","Juvenile arrest","Robbery","Ward 1","OOC","Washington","DC","DC","Black","Man",16,"10-17","Public"
"941",941,16050357,2016-09-30,"2016","09","Crime","Part I - Violent","JVA","Juvenile arrest","Robbery","Ward 1","OOC","Washington","DC","DC","Black","Man",15,"10-17","Public"
"942",942,16050357,2016-09-30,"2016","09","Crime","Part I - Violent","JVA","Juvenile arrest","Robbery","Ward 1","OOC","Washington","DC","DC","Black","Man",15,"10-17","Public"
"943",943,16050357,2016-09-30,"2016","09","Crime","Part I - Violent","JVA","Juvenile arrest","Robbery","Ward 1","OOC","Washington","DC","DC","Black","Man",17,"10-17","Public"
"944",944,16049824,2016-09-28,"2016","09","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",31,"30-39","Public"
"945",945,16049929,2016-09-28,"2016","09","Crime","Part I - Property","CA","Arrest","Larceny","Ward 3","OOC","Upper Marlboro","Prince George's","MD","Black","Man",55,"50-59","Public"
"946",946,16049021,2016-09-27,"2016","09","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 6","OOC","Bryans Road","Charles","MD","Black","Woman",20,"18-29","Detail"
"947",947,16049234,2016-09-25,"2016","09","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 3","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",46,"40-49","Public"
"948",948,16048607,2016-09-22,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","North Potomac","Montgomery","MD","Asian","Man",56,"50-59","Self"
"949",949,16048709,2016-09-22,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",41,"40-49","Self"
"950",950,16048727,2016-09-22,"2016","09","Crime","Part I - Violent","APP","Application for charges","Robbery","Ward 1","OOC","Silver Spring","Montgomery","MD","Black","Man",27,"18-29","Public"
"951",951,16048281,2016-09-20,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",19,"18-29","Self"
"952",952,16048326,2016-09-20,"2016","09","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",45,"40-49","Public"
"953",953,16048326,2016-09-20,"2016","09","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Cheverly","Prince George's","MD","Hispanic","Man",37,"30-39","Public"
"954",954,16048372,2016-09-20,"2016","09","Crime","Part II - Nuisance","JVA","Juvenile arrest","Trespassing","Ward 4","OOC","Silver Spring","Montgomery","MD","Black","Man",15,"10-17","Public"
"955",955,16048411,2016-09-20,"2016","09","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 5","OOC","Rockville","Montgomery","MD","Black","Woman",26,"18-29","Public"
"956",956,16047819,2016-09-18,"2016","09","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",28,"18-29","Public"
"957",957,16047776,2016-09-17,"2016","09","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",28,"18-29","Officer"
"958",958,16047790,2016-09-17,"2016","09","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Woman",41,"40-49","Public"
"959",959,16047535,2016-09-16,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Washington","DC","DC","Black","Woman",23,"18-29","Self"
"960",960,16047553,2016-09-16,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",53,"50-59","Officer"
"961",961,16047112,2016-09-15,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",28,"18-29","Officer"
"962",962,16047304,2016-09-15,"2016","09","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",38,"30-39","Officer"
"963",963,16046366,2016-09-10,"2016","09","Crime","Part I - Violent","APP","Application for charges","Rape","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",20,"18-29","Officer"
"964",964,16046389,2016-09-10,"2016","09","Crime","Part II - Nuisance","CRC","Criminal citation","Trespassing","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",45,"40-49","Public"
"965",965,16046419,2016-09-10,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","UNK","UNK","UNK","UNK","Black","Man",34,"30-39","Public"
"966",966,16046103,2016-09-09,"2016","09","Crime","Part I - Violent","CA","Arrest","Robbery","Ward 6","OOC","Washington","DC","DC","Hispanic","Man",22,"18-29","Public"
"967",967,16045964,2016-09-08,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",26,"18-29","Public"
"968",968,16045995,2016-09-08,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Silver Spring","Montgomery","MD","Black","Man",68,"60-69","Self"
"969",969,16045771,2016-09-07,"2016","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","OOC","Silver Spring","Montgomery","MD","White","Man",25,"18-29","Public"
"970",970,16045124,2016-09-03,"2016","09","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 6","OOC","Landover","Prince George's","MD","Black","Man",30,"30-39","Public"
"971",971,16045131,2016-09-03,"2016","09","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",30,"30-39","Officer"
"972",972,16045131,2016-09-03,"2016","09","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Riverdale","Prince George's","MD","Hispanic","Man",43,"40-49","Officer"
"973",973,16045131,2016-09-03,"2016","09","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Riverdale","Prince George's","MD","Hispanic","Man",48,"40-49","Officer"
"974",974,16044191,2016-08-30,"2016","08","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",51,"50-59","Public"
"975",975,16043985,2016-08-29,"2016","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Greenbelt","Prince George's","MD","Hispanic","Man",52,"50-59","Officer"
"976",976,16043610,2016-08-27,"2016","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",24,"18-29","Public"
